23.2639806270599,120,226.99
23.2967042922974,120,226.76
23.3288106918335,120,225.79
23.3609385490417,120,226.75
23.3932557106018,120,226.27
23.426055431366,120,227.72
23.4647505283356,120,226.51
23.4984180927277,120,226.03
23.5309112071991,120,225.34
23.5653402805328,120,226.29
23.5974624156952,120,225.32
23.6311056613922,120,226.26
23.6653387546539,120,225.55
23.6998062133789,120,227.25
23.7327990531921,120,225.8
23.7663540840149,120,226.76
23.7997362613678,120,225.56
23.8334851264954,120,225.33
23.8680994510651,120,224.61
23.9016773700714,120,225.07
23.9369087219238,120,225.55
23.9684815406799,120,225.56
24.0014975070953,120,226.51
24.0339796543121,120,224.84
24.0677719116211,120,225.56
24.1010775566101,120,224.15
24.1340517997742,120,224.38
24.1676478385925,120,224.14
24.2018237113953,120,224.37
24.2351150512695,120,225.78
24.2683272361755,120,225.08
24.3014445304871,120,225.32
24.3344147205353,120,225.56
24.3680324554443,120,225.08
24.4013364315033,120,224.62
24.4326033592224,120,223.44
24.4647877216339,120,224.85
24.4971301555634,120,224.37
24.5294051170349,120,226.03
24.5620727539062,120,225.55
24.5949182510376,120,225.79
24.6281716823578,120,226.27
24.6611337661743,120,225.31
24.6921882629395,120,225.33
24.7247123718262,120,224.37
24.758026599884,120,224.85
24.7921304702759,120,225.32
24.8245718479156,120,225.31
24.8574137687683,120,225.8
24.8899555206299,120,225.56
24.9225919246674,120,225.08
24.9548735618591,120,224.84
24.9868841171265,120,225.1
25.0190362930298,120,223.9
25.0510659217834,120,225.32
25.0827281475067,120,225.31
25.1141717433929,120,225.55
25.1459119319916,120,226.27
25.1781568527222,120,225.08
25.2099056243896,120,225.32
25.2422642707825,120,224.62
25.2743499279022,120,224.38
25.3069684505463,120,224.14
25.3387944698334,120,224.84
25.3714654445648,120,225.55
25.4048159122467,120,225.79
25.4383246898651,120,226.27
25.4713797569275,120,226.04
25.5036773681641,120,226.27
25.5353815555573,120,224.63
25.5699021816254,120,223.9
25.6048271656036,120,224.6
25.6380798816681,120,225.07
25.6704754829407,120,225.8
25.7027943134308,120,225.79
25.7363121509552,120,226.04
25.7698962688446,120,225.09
25.8038628101349,120,225.33
25.8382930755615,120,223.91
25.8731632232666,120,225.55
25.907071352005,120,225.08
25.940064907074,120,226.03
25.972100019455,120,226.03
26.0036220550537,120,226.75
26.0387365818024,120,226.75
26.0707116127014,120,225.56
26.1036665439606,120,225.33
26.1369118690491,120,224.84
26.1695392131805,120,225.31
26.202356338501,120,225.79
26.2339797019958,120,227.24
26.2664034366608,120,226.75
26.3006317615509,120,227
26.3329479694366,120,225.32
26.3670411109924,120,225.8
26.4007525444031,120,224.62
26.4345836639404,120,225.8
26.4675288200378,120,225.79
26.5011012554169,120,226.75
26.5334703922272,120,226.51
26.5667402744293,120,226.75
26.6021270751953,120,225.56
26.6347954273224,120,226.28
26.6675403118134,120,224.85
26.7000496387482,120,225.32
26.7330186367035,120,225.55
26.7667031288147,120,226.27
26.8015356063843,120,226.76
26.8349597454071,120,226.27
26.8702969551086,120,225.8
26.90252161026,120,225.1
26.9361462593079,120,225.09
26.9684996604919,120,224.84
27.0015993118286,120,225.79
27.0387368202209,120,226.03
27.0725350379944,120,227.24
27.1062729358673,120,226.74
27.1384041309357,120,227.96
27.170028924942,120,226.28
27.2029016017914,120,226.29
27.235591173172,120,225.32
27.2673902511597,120,226.51
27.3011891841888,120,226.02
27.3330535888672,120,227.24
27.3661992549896,120,226.99
27.3994872570038,120,227.95
27.4326546192169,120,226.28
27.463579416275,120,225.57
27.4966750144958,120,225.55
27.5287115573883,120,226.27
27.5622470378876,120,226.5
27.5936818122864,120,226.75
27.6240496635437,120,226.51
27.6557257175446,120,227.71
27.6883442401886,120,226.28
27.7211799621582,120,225.8
27.7538695335388,120,225.55
27.7862994670868,120,225.55
27.8191919326782,120,226.75
27.8514931201935,120,226.27
27.8836352825165,120,226.99
27.9160335063934,120,226.51
27.9491548538208,120,226.51
27.9812688827515,120,225.09
28.0134229660034,120,226.04
